        _
  _ __ | |__   ___  _ __   ___   _ __  _   _
 | '_ \| '_ \ / _ \| '_ \ / _ \ | '_ \| | | |
 | |_) | | | | (_) | | | | (_) || |_) | |_| |
 | .__/|_| |_|\___/|_| |_|\___(_) .__/ \__, |
 |_|                            |_|    |___/
                                     1.10.10

Python version 2.7.12
Spglib version 1.9.2
Mesh sampling mode
Settings:
  Sampling mesh: [9 9 4]
  Supercell: [2 2 2]
Spacegroup: Cmcm (63)
Computing force constants...
Number of irreducible q-points on sampling mesh: 50/324
Calculating thermal properties...
#      T [K]      F [kJ/mol]    S [J/K/mol]  C_v [J/K/mol]     E [kJ/mol]
     310.000      15.3886592     34.0490655     42.2973695     25.9438695
     320.000      15.0413714     35.4059501     43.1746735     26.3712754
     330.000      14.6805921     36.7472540     43.9988699     26.8071859
     340.000      14.3064803     38.0723737     44.7734148     27.2510873
     350.000      13.9192001     39.3808560     45.5015941     27.7024997
     360.000      13.5189197     40.6723759     46.1865119     28.1609750
     370.000      13.1058099     41.9467179     46.8310870     28.6260955
     380.000      12.6800430     43.2037589     47.4380531     29.0974714
     390.000      12.2417925     44.4434543     48.0099631     29.5747397
     400.000      11.7912317     45.6658252     48.5491957     30.0575618
     410.000      11.3285335     46.8709478     49.0579632     30.5456221
     420.000      10.8538699     48.0589441     49.5383206     31.0386264
     430.000      10.3674112     49.2299744     49.9921747     31.5363002
     440.000       9.8693263     50.3842299     50.4212938     32.0383874
     450.000       9.3597818     51.5219273     50.8273169     32.5446491
     460.000       8.8389421     52.6433037     51.2117625     33.0548619
     470.000       8.3069693     53.7486124     51.5760378     33.5688171
     480.000       7.7640226     54.8381191     51.9214468     34.0863197
     490.000       7.2102587     55.9120991     52.2491978     34.6071872
     500.000       6.6458314     56.9708344     52.5604109     35.1312486
     510.000       6.0708918     58.0146116     52.8561248     35.6583438
     520.000       5.4855881     59.0437203     53.1373031     36.1883226
     530.000       4.8900653     60.0584510     53.4048400     36.7210444
     540.000       4.2844660     61.0590940     53.6595660     37.2563767
     550.000       3.6689295     62.0459384     53.9022525     37.7941956
     560.000       3.0435923     63.0192710     54.1336167     38.3343841
     570.000       2.4085881     63.9793759     54.3543256     38.8768324
     580.000       1.7640479     64.9265331     54.5650001     39.4214371
     590.000       1.1100997     65.8610189     54.7662185     39.9681009
     600.000       0.4468689     66.7831048     54.9585196     40.5167318
     610.000      -0.2255219     67.6930576     55.1424058     41.0672432
     620.000      -0.9069527     68.5911389     55.3183461     41.6195534
     630.000      -1.5973060     69.4776049     55.4867783     42.1735851
     640.000      -2.2964669     70.3527066     55.6481115     42.7292653
     650.000      -3.0043231     71.2166893     55.8027282     43.2865250
     660.000      -3.7207645     72.0697926     55.9509863     43.8452987
     670.000      -4.4456834     72.9122508     56.0932209     44.4055246
     680.000      -5.1789747     73.7442924     56.2297458     44.9671441
     690.000      -5.9205353     74.5661403     56.3608555     45.5301015
     700.000      -6.6702643     75.3780119     56.4868259     46.0943441
     710.000      -7.4280630     76.1801193     56.6079163     46.6598217
     720.000      -8.1938348     76.9726691     56.7243700     47.2264869
     730.000      -8.9674852     77.7558625     56.8364159     47.7942944
     740.000      -9.7489215     78.5298957     56.9442691     48.3632013
     750.000     -10.5380532     79.2949596     57.0481321     48.9331665
     760.000     -11.3347915     80.0512404     57.1481957     49.5041512
     770.000     -12.1390494     80.7989191     57.2446394     50.0761184
     780.000     -12.9507418     81.5381722     57.3376326     50.6490325
     790.000     -13.7697853     82.2691713     57.4273352     51.2228601
     800.000     -14.5960982     82.9920837     57.5138979     51.7975688
     810.000     -15.4296005     83.7070723     57.5974632     52.3731280
     820.000     -16.2702138     84.4142955     57.6781656     52.9495085
     830.000     -17.1178611     85.1139076     57.7561324     53.5266822
     840.000     -17.9724671     85.8060589     57.8314840     54.1046224
     850.000     -18.8339579     86.4908958     57.9043343     54.6833036
     860.000     -19.7022611     87.1685607     57.9747911     55.2627011
     870.000     -20.5773057     87.8391924     58.0429568     55.8427917
     880.000     -21.4590219     88.5029260     58.1089283     56.4235530
     890.000     -22.3473416     89.1598932     58.1727973     57.0049633
     900.000     -23.2421977     89.8102221     58.2346512     57.5870022
     910.000     -24.1435243     90.4540376     58.2945728     58.1696499
     920.000     -25.0512571     91.0914615     58.3526407     58.7528875
     930.000     -25.9653327     91.7226123     58.4089297     59.3366968
     940.000     -26.8856888     92.3476055     58.4635108     59.9210604
     950.000     -27.8122646     92.9665538     58.5164516     60.5059615
     960.000     -28.7450001     93.5795670     58.5678165     61.0913841
     970.000     -29.6838365     94.1867519     58.6176666     61.6773128
     980.000     -30.6287161     94.7882130     58.6660603     62.2637326
     990.000     -31.5795821     95.3840519     58.7130533     62.8506293
    1000.000     -32.5363787     95.9743679     58.7586984     63.4379892
                 _
   ___ _ __   __| |
  / _ \ '_ \ / _` |
 |  __/ | | | (_| |
  \___|_| |_|\__,_|

