        _
  _ __ | |__   ___  _ __   ___   _ __  _   _
 | '_ \| '_ \ / _ \| '_ \ / _ \ | '_ \| | | |
 | |_) | | | | (_) | | | | (_) || |_) | |_| |
 | .__/|_| |_|\___/|_| |_|\___(_) .__/ \__, |
 |_|                            |_|    |___/
                                     1.10.10

Python version 2.7.12
Spglib version 1.9.2
Mesh sampling mode
Settings:
  Sampling mesh: [9 9 4]
  Supercell: [2 2 2]
Spacegroup: Cmcm (63)
Computing force constants...
Number of irreducible q-points on sampling mesh: 50/324
Calculating thermal properties...
#      T [K]      F [kJ/mol]    S [J/K/mol]  C_v [J/K/mol]     E [kJ/mol]
     400.000      53.7609017     35.9912572     52.0916996     68.1574046
     410.000      53.3944801     37.2927921     53.3267913     68.6845249
     420.000      53.0150525     38.5923255     54.5285480     69.2238293
     430.000      52.6226425     39.8891695     55.6971943     69.7749854
     440.000      52.2172802     41.1826900     56.8330537     70.3376638
     450.000      51.7990018     42.4723040     57.9365355     70.9115386
     460.000      51.3678489     43.7574767     59.0081228     71.4962882
     470.000      50.9238687     45.0377188     60.0483608     72.0915965
     480.000      50.4671125     46.3125842     61.0578469     72.6971529
     490.000      49.9976363     47.5816670     62.0372208     73.3126531
     500.000      49.5154997     48.8445991     62.9871566     73.9377992
     510.000      49.0207659     50.1010481     63.9083549     74.5723004
     520.000      48.5135013     51.3507146     64.8015364     75.2158729
     530.000      47.9937751     52.5933304     65.6674355     75.8682402
     540.000      47.4616590     53.8286558     66.5067956     76.5291332
     550.000      46.9172270     55.0564784     67.3203638     77.1982901
     560.000      46.3605551     56.2766105     68.1088880     77.8754570
     570.000      45.7917210     57.4888876     68.8731124     78.5603869
     580.000      45.2108040     58.6931667     69.6137752     79.2528407
     590.000      44.6178847     59.8893247     70.3316061     79.9525863
     600.000      44.0130449     61.0772570     71.0273239     80.6593991
     610.000      43.3963673     62.2568756     71.7016350     81.3730614
     620.000      42.7679354     63.4281087     72.3552319     82.0933627
     630.000      42.1278333     64.5908984     72.9887921     82.8200993
     640.000      41.4761457     65.7452005     73.6029772     83.5530740
     650.000      40.8129577     66.8909827     74.1984320     84.2920964
     660.000      40.1383545     68.0282239     74.7757844     85.0369823
     670.000      39.4524217     69.1569136     75.3356446     85.7875538
     680.000      38.7552447     70.2770502     75.8786052     86.5436389
     690.000      38.0469092     71.3886410     76.4052410     87.3050715
     700.000      37.3275004     72.4917011     76.9161090     88.0716911
     710.000      36.5971035     73.5862526     77.4117485     88.8433429
     720.000      35.8558036     74.6723243     77.8926812     89.6198771
     730.000      35.1036852     75.7499507     78.3594118     90.4011492
     740.000      34.3408326     76.8191717     78.8124278     91.1870196
     750.000      33.5673296     77.8800320     79.2521999     91.9773536
     760.000      32.7832596     78.9325807     79.6791827     92.7720210
     770.000      31.9887055     79.9768708     80.0938148     93.5708961
     780.000      31.1837496     81.0129589     80.4965193     94.3738575
     790.000      30.3684735     82.0409045     80.8877041     95.1807881
     800.000      29.5429584     83.0607701     81.2677624     95.9915745
     810.000      28.7072848     84.0726206     81.6370733     96.8061075
     820.000      27.8615325     85.0765230     81.9960021     97.6242814
     830.000      27.0057806     86.0725464     82.3449006     98.4459941
     840.000      26.1401076     87.0607613     82.6841077     99.2711471
     850.000      25.2645912     88.0412398     83.0139500    100.0996450
     860.000      24.3793083     89.0140553     83.3347418    100.9313959
     870.000      23.4843354     89.9792820     83.6467859    101.7663107
     880.000      22.5797477     90.9369951     83.9503740    102.6043034
     890.000      21.6656202     91.8872704     84.2457867    103.4452909
     900.000      20.7420269     92.8301844     84.5332945    104.2891928
     910.000      19.8090408     93.7658137     84.8131575    105.1359313
     920.000      18.8667346     94.6942356     85.0856267    105.9854313
     930.000      17.9151799     95.6155270     85.3509432    106.8376200
     940.000      16.9544476     96.5297655     85.6093395    107.6924271
     950.000      15.9846078     97.4370281     85.8610396    108.5497845
     960.000      15.0057300     98.3373920     86.1062591    109.4096263
     970.000      14.0178827     99.2309341     86.3452055    110.2718888
     980.000      13.0211338    100.1177310     86.5780790    111.1365102
     990.000      12.0155504    100.9978590     86.8050722    112.0034308
    1000.000      11.0011986    101.8713940     87.0263708    112.8725926
                 _
   ___ _ __   __| |
  / _ \ '_ \ / _` |
 |  __/ | | | (_| |
  \___|_| |_|\__,_|

