        _
  _ __ | |__   ___  _ __   ___   _ __  _   _
 | '_ \| '_ \ / _ \| '_ \ / _ \ | '_ \| | | |
 | |_) | | | | (_) | | | | (_) || |_) | |_| |
 | .__/|_| |_|\___/|_| |_|\___(_) .__/ \__, |
 |_|                            |_|    |___/
                                     1.10.10

Python version 2.7.12
Spglib version 1.9.2
Mesh sampling mode
Settings:
  Sampling mesh: [9 9 4]
  Supercell: [2 2 2]
Spacegroup: Cmcm (63)
Computing force constants...
Number of irreducible q-points on sampling mesh: 50/324
Calculating thermal properties...
#      T [K]      F [kJ/mol]    S [J/K/mol]  C_v [J/K/mol]     E [kJ/mol]
     240.000      65.1743276     12.9160091     25.0115527     68.2741698
     250.000      65.0399232     13.9681375     26.5433599     68.5319576
     260.000      64.8949032     15.0387643     28.0586624     68.8049820
     270.000      64.7390931     16.1258482     29.5563487     69.0930721
     280.000      64.5723376     17.2275342     31.0355209     69.3960472
     290.000      64.3944994     18.3421341     32.4954184     69.7137182
     300.000      64.2054570     19.4681067     33.9353667     70.0458891
     310.000      64.0051040     20.6040418     35.3547446     70.3923570
     320.000      63.7933473     21.7486441     36.7529675     70.7529134
     330.000      63.5701063     22.9007204     38.1294786     71.1273440
     340.000      63.3353117     24.0591682     39.4837484     71.5154289
     350.000      63.0889051     25.2229659     40.8152775     71.9169431
     360.000      62.8308377     26.3911649     42.1236016     72.3316571
     370.000      62.5610701     27.5628821     43.4082973     72.7593364
     380.000      62.2795711     28.7372945     44.6689879     73.1997430
     390.000      61.9863177     29.9136342     45.9053478     73.6526351
     400.000      61.6812944     31.0911839     47.1171068     74.1177679
     410.000      61.3644923     32.2692737     48.3040524     74.5948945
     420.000      61.0359092     33.4472775     49.4660312     75.0837658
     430.000      60.6955490     34.6246107     50.6029490     75.5841316
     440.000      60.3434210     35.8007274     51.7147700     76.0957411
     450.000      59.9795402     36.9751182     52.8015151     76.6183434
     460.000      59.6039260     38.1473087     53.8632597     77.1516880
     470.000      59.2166028     39.3168571     54.9001304     77.6955256
     480.000      58.8175990     40.4833526     55.9123017     78.2496083
     490.000      58.4069472     41.6464140     56.8999926     78.8136901
     500.000      57.9846834     42.8056880     57.8634625     79.3875274
     510.000      57.5508472     43.9608479     58.8030073     79.9708796
     520.000      57.1054812     45.1115918     59.7189556     80.5635089
     530.000      56.6486310     46.2576420     60.6116651     81.1651812
     540.000      56.1803448     47.3987430     61.4815183     81.7756660
     550.000      55.7006734     48.5346606     62.3289197     82.3947367
     560.000      55.2096696     49.6651810     63.1542919     83.0221710
     570.000      54.7073884     50.7901091     63.9580727     83.6577506
     580.000      54.1938867     51.9092678     64.7407122     84.3012620
     590.000      53.6692228     53.0224968     65.5026700     84.9524959
     600.000      53.1334570     54.1296517     66.2444126     85.6112480
     610.000      52.5866505     55.2306031     66.9664117     86.2773184
     620.000      52.0288660     56.3252355     67.6691415     86.9505120
     630.000      51.4601672     57.4134466     68.3530772     87.6306385
     640.000      50.8806187     58.4951464     69.0186933     88.3175125
     650.000      50.2902862     59.5702565     69.6664621     89.0109529
     660.000      49.6892358     60.6387090     70.2968525     89.7107838
     670.000      49.0775344     61.7004465     70.9103290     90.4168336
     680.000      48.4552494     62.7554207     71.5073501     91.1289355
     690.000      47.8224487     63.8035921     72.0883683     91.8469272
     700.000      47.1792004     64.8449295     72.6538287     92.5706510
     710.000      46.5255729     65.8794091     73.2041689     93.2999534
     720.000      45.8616351     66.9070143     73.7398180     94.0346854
     730.000      45.1874556     67.9277351     74.2611965     94.7747022
     740.000      44.5031033     68.9415673     74.7687160     95.5198632
     750.000      43.8086472     69.9485126     75.2627788     96.2700317
     760.000      43.1041560     70.9485778     75.7437775     97.0250752
     770.000      42.3896986     71.9417746     76.2120954     97.7848650
     780.000      41.6653434     72.9281188     76.6681060     98.5492761
     790.000      40.9311590     73.9076308     77.1121730     99.3181873
     800.000      40.1872135     74.8803343     77.5446505    100.0914809
     810.000      39.4335749     75.8462567     77.9658830    100.8690428
     820.000      38.6703108     76.8054285     78.3762050    101.6507622
     830.000      37.8974887     77.7578830     78.7759420    102.4365316
     840.000      37.1151754     78.7036564     79.1654098    103.2262468
     850.000      36.3234377     79.6427869     79.5449149    104.0198066
     860.000      35.5223417     80.5753153     79.9147549    104.8171129
     870.000      34.7119533     81.5012841     80.2752184    105.6180704
     880.000      33.8923377     82.4207377     80.6265851    106.4225869
     890.000      33.0635601     83.3337221     80.9691262    107.2305727
     900.000      32.2256847     84.2402847     81.3031048    108.0419409
     910.000      31.3787756     85.1404742     81.6287753    108.8566071
     920.000      30.5228963     86.0343405     81.9463846    109.6744895
     930.000      29.6581097     86.9219344     82.2561716    110.4955087
     940.000      28.7844784     87.8033078     82.5583677    111.3195877
     950.000      27.9020641     88.6785131     82.8531970    112.1466515
     960.000      27.0109285     89.5476035     83.1408764    112.9766278
     970.000      26.1111323     90.4106327     83.4216157    113.8094459
     980.000      25.2027358     91.2676549     83.6956184    114.6450376
     990.000      24.2857990     92.1187248     83.9630810    115.4833365
    1000.000      23.3603810     92.9638971     84.2241941    116.3242781
                 _
   ___ _ __   __| |
  / _ \ '_ \ / _` |
 |  __/ | | | (_| |
  \___|_| |_|\__,_|

