        _
  _ __ | |__   ___  _ __   ___   _ __  _   _
 | '_ \| '_ \ / _ \| '_ \ / _ \ | '_ \| | | |
 | |_) | | | | (_) | | | | (_) || |_) | |_| |
 | .__/|_| |_|\___/|_| |_|\___(_) .__/ \__, |
 |_|                            |_|    |___/
                                     1.10.10

Python version 2.7.6
Spglib version 1.9.2
Mesh sampling mode
Settings:
  Sampling mesh: [9 9 4]
  Supercell: [2 2 2]
Spacegroup: Cmcm (63)
Computing force constants...
Number of irreducible q-points on sampling mesh: 50/324
Calculating thermal properties...
#      T [K]      F [kJ/mol]    S [J/K/mol]  C_v [J/K/mol]     E [kJ/mol]
     250.000      48.2758904     15.8416090     25.4537545     52.2362926
     260.000      48.1123672     16.8645937     26.7185501     52.4971616
     270.000      47.9385687     17.8965291     27.9737122     52.7706315
     280.000      47.7544103     18.9363894     29.2179039     53.0565993
     290.000      47.5598177     19.9832092     30.4497211     53.3549483
     300.000      47.3547259     21.0360726     31.6677373     53.6655477
     310.000      47.1390790     22.0941077     32.8705438     53.9882524
     320.000      46.9128293     23.1564814     34.0567841     54.3229034
     330.000      46.6759376     24.2223970     35.2251819     54.6693286
     340.000      46.4283721     25.2910926     36.3745617     55.0273436
     350.000      46.1701089     26.3618400     37.5038645     55.3967529
     360.000      45.9011308     27.4339445     38.6121565     55.7773508
     370.000      45.6214277     28.5067449     39.6986342     56.1689233
     380.000      45.3309957     29.5796128     40.7626251     56.5712485
     390.000      45.0298372     30.6519534     41.8035853     56.9840990
     400.000      44.7179602     31.7232046     42.8210947     57.4072421
     410.000      44.3953785     32.7928371     43.8148506     57.8404417
     420.000      44.0621106     33.8603540     44.7846599     58.2834592
     430.000      43.7181800     34.9252901     45.7304307     58.7360547
     440.000      43.3636148     35.9872112     46.6521631     59.1979877
     450.000      42.9984472     37.0457133     47.5499407     59.6690182
     460.000      42.6227132     38.1004218     48.4239211     60.1489072
     470.000      42.2364525     39.1509903     49.2743277     60.6374180
     480.000      41.8397082     40.1970997     50.1014411     61.1343161
     490.000      41.4325264     41.2384569     50.9055916     61.6393703
     500.000      41.0149558     42.2747936     51.6871520     62.1523526
     510.000      40.5870481     43.3058653     52.4465306     62.6730394
     520.000      40.1488568     44.3314499     53.1841654     63.2012108
     530.000      39.7004380     45.3513466     53.9005184     63.7366517
     540.000      39.2418495     46.3653747     54.5960706     64.2791518
     550.000      38.7731506     47.3733724     55.2713177     64.8285055
     560.000      38.2944026     48.3751956     55.9267659     65.3845122
     570.000      37.8056677     49.3707171     56.5629283     65.9469765
     580.000      37.3070096     50.3598250     57.1803220     66.5157082
     590.000      36.7984929     51.3424223     57.7794653     67.0905221
     600.000      36.2801832     52.3184253     58.3608753     67.6712384
     610.000      35.7521467     53.2877632     58.9250659     68.2576822
     620.000      35.2144503     54.2503768     59.4725461     68.8496840
     630.000      34.6671617     55.2062181     60.0038182     69.4470791
     640.000      34.1103487     56.1552489     60.5193770     70.0497080
     650.000      33.5440795     57.0974406     61.0197086     70.6574159
     660.000      32.9684227     58.0327731     61.5052894     71.2700530
     670.000      32.3834470     58.9612345     61.9765855     71.8874741
     680.000      31.7892210     59.8828200     62.4340523     72.5095386
     690.000      31.1858135     60.7975319     62.8781339     73.1361105
     700.000      30.5732932     61.7053784     63.3092629     73.7670581
     710.000      29.9517287     62.6063736     63.7278600     74.4022540
     720.000      29.3211885     63.5005366     64.1343342     75.0415749
     730.000      28.6817407     64.3878916     64.5290826     75.6849016
     740.000      28.0334533     65.2684668     64.9124903     76.3321187
     750.000      27.3763939     66.1422946     65.2849308     76.9831148
     760.000      26.7106298     67.0094108     65.6467655     77.6377820
     770.000      26.0362279     67.8698546     65.9983447     78.2960159
     780.000      25.3532548     68.7236680     66.3400069     78.9577158
     790.000      24.6617765     69.5708957     66.6720798     79.6227841
     800.000      23.9618586     70.4115848     66.9948799     80.2911265
     810.000      23.2535664     71.2457845     67.3087131     80.9626518
     820.000      22.5369644     72.0735457     67.6138750     81.6372719
     830.000      21.8121168     72.8949212     67.9106508     82.3149014
     840.000      21.0790871     73.7099652     68.1993160     82.9954579
     850.000      20.3379384     74.5187331     68.4801363     83.6788615
     860.000      19.5887332     75.3212815     68.7533685     84.3650353
     870.000      18.8315333     76.1176680     69.0192599     85.0539044
     880.000      18.0664002     76.9079508     69.2780493     85.7453968
     890.000      17.2933944     77.6921889     69.5299670     86.4394425
     900.000      16.5125763     78.4704418     69.7752351     87.1359740
     910.000      15.7240054     79.2427697     70.0140678     87.8349258
     920.000      14.9277405     80.0092327     70.2466717     88.5362346
     930.000      14.1238400     80.7698915     70.4732459     89.2398391
     940.000      13.3123618     81.5248066     70.6939826     89.9456800
     950.000      12.4933629     82.2740390     70.9090670     90.6536999
     960.000      11.6668998     83.0176494     71.1186776     91.3638431
     970.000      10.8330284     83.7556983     71.3229868     92.0760558
     980.000       9.9918041     84.4882466     71.5221605     92.7902858
     990.000       9.1432816     85.2153544     71.7163591     93.5064824
    1000.000       8.2875150     85.9370819     71.9057369     94.2245969
                 _
   ___ _ __   __| |
  / _ \ '_ \ / _` |
 |  __/ | | | (_| |
  \___|_| |_|\__,_|

