        _
  _ __ | |__   ___  _ __   ___   _ __  _   _
 | '_ \| '_ \ / _ \| '_ \ / _ \ | '_ \| | | |
 | |_) | | | | (_) | | | | (_) || |_) | |_| |
 | .__/|_| |_|\___/|_| |_|\___(_) .__/ \__, |
 |_|                            |_|    |___/
                                     1.10.10

Python version 2.7.6
Spglib version 1.9.2
Mesh sampling mode
Settings:
  Sampling mesh: [9 9 4]
  Supercell: [2 2 2]
Spacegroup: Cmcm (63)
Computing force constants...
Number of irreducible q-points on sampling mesh: 50/324
Calculating thermal properties...
#      T [K]      F [kJ/mol]    S [J/K/mol]  C_v [J/K/mol]     E [kJ/mol]
     700.000      32.2708549     51.3921771     55.0463273     68.2453788
     710.000      31.7530100     52.1759185     55.4583756     68.7979121
     720.000      31.2273541     52.9543801     55.8588463     69.3545078
     730.000      30.6939400     53.7275502     56.2480973     69.9150517
     740.000      30.1528207     54.4954226     56.6264774     70.4794335
     750.000      29.6040492     55.2579959     56.9943262     71.0475461
     760.000      29.0476785     56.0152730     57.3519742     71.6192860
     770.000      28.4837614     56.7672614     57.6997423     72.1945527
     780.000      27.9123508     57.5139719     58.0379425     72.7732489
     790.000      27.3334995     58.2554192     58.3668772     73.3552806
     800.000      26.7472599     58.9916208     58.6868399     73.9405566
     810.000      26.1536845     59.7225975     58.9981150     74.5289885
     820.000      25.5528253     60.4483726     59.3009779     75.1204908
     830.000      24.9447343     61.1689718     59.5956954     75.7149809
     840.000      24.3294631     61.8844231     59.8825257     76.3123785
     850.000      23.7070629     62.5947565     60.1617186     76.9126059
     860.000      23.0775849     63.3000038     60.4335158     77.5155882
     870.000      22.4410797     64.0001985     60.6981508     78.1212524
     880.000      21.7975976     64.6953755     60.9558495     78.7295281
     890.000      21.1471888     65.3855710     61.2068303     79.3403470
     900.000      20.4899027     66.0708226     61.4513041     79.9536430
     910.000      19.8257887     66.7511686     61.6894747     80.5693521
     920.000      19.1548955     67.4266485     61.9215390     81.1874121
     930.000      18.4772718     68.0973025     62.1476873     81.8077631
     940.000      17.7929654     68.7631716     62.3681032     82.4303468
     950.000      17.1020242     69.4242974     62.5829643     83.0551067
     960.000      16.4044952     70.0807218     62.7924418     83.6819881
     970.000      15.7004253     70.7324875     62.9967012     84.3109381
     980.000      14.9898608     71.3796372     63.1959023     84.9419053
     990.000      14.2728478     72.0222142     63.3901996     85.5748398
    1000.000      13.5494316     72.6602618     63.5797418     86.2096934
                 _
   ___ _ __   __| |
  / _ \ '_ \ / _` |
 |  __/ | | | (_| |
  \___|_| |_|\__,_|

