        _
  _ __ | |__   ___  _ __   ___   _ __  _   _
 | '_ \| '_ \ / _ \| '_ \ / _ \ | '_ \| | | |
 | |_) | | | | (_) | | | | (_) || |_) | |_| |
 | .__/|_| |_|\___/|_| |_|\___(_) .__/ \__, |
 |_|                            |_|    |___/
                                     1.10.10

Python version 2.7.12
Spglib version 1.9.2
Mesh sampling mode
Settings:
  Sampling mesh: [9 9 4]
  Supercell: [2 2 2]
Spacegroup: Cmcm (63)
Computing force constants...
Number of irreducible q-points on sampling mesh: 50/324
Calculating thermal properties...
#      T [K]      F [kJ/mol]    S [J/K/mol]  C_v [J/K/mol]     E [kJ/mol]
     570.000      55.1261188     50.1901673     63.7531345     83.7345142
     580.000      54.6186344     51.3057613     64.5357466     84.3759759
     590.000      54.1000232     52.4154869     65.2977564     85.0251604
     600.000      53.5703447     53.5191988     66.0396265     85.6818639
     610.000      53.0296597     54.6167667     66.7618242     86.3458874
     620.000      52.4780302     55.7080745     67.4648195     87.0170364
     630.000      51.9155194     56.7930190     68.1490834     87.6951213
     640.000      51.3421913     57.8715092     68.8150865     88.3799572
     650.000      50.7581110     58.9434658     69.4632968     89.0713638
     660.000      50.1633440     60.0088202     70.0941795     89.7691654
     670.000      49.5579568     61.0675139     70.7081949     90.4731911
     680.000      48.9420161     62.1194977     71.3057983     91.1832746
     690.000      48.3155893     63.1647312     71.8874384     91.8992539
     700.000      47.6787441     64.2031821     72.4535570     92.6209716
     710.000      47.0315484     65.2348258     73.0045884     93.3482747
     720.000      46.3740703     66.2596447     73.5409587     94.0810145
     730.000      45.7063783     67.2776276     74.0630855     94.8190464
     740.000      45.0285406     68.2887696     74.5713777     95.5622301
     750.000      44.3406257     69.2930713     75.0662349     96.3104292
     760.000      43.6427020     70.2905386     75.5480475     97.0635113
     770.000      42.9348377     71.2811822     76.0171962     97.8213479
     780.000      42.2171010     72.2650170     76.4740526     98.5838143
     790.000      41.4895600     73.2420624     76.9189783     99.3507892
     800.000      40.7522823     74.2123412     77.3523255    100.1221553
     810.000      40.0053356     75.1758799     77.7744368    100.8977983
     820.000      39.2487871     76.1327080     78.1856454    101.6776076
     830.000      38.4827037     77.0828581     78.5862750    102.4614759
     840.000      37.7071521     78.0263653     78.9766401    103.2492989
     850.000      36.9221984     78.9632672     79.3570459    104.0409755
     860.000      36.1279086     79.8936035     79.7277887    104.8364076
     870.000      35.3243481     80.8174161     80.0891560    105.6355001
     880.000      34.5115819     81.7347484     80.4414266    106.4381604
     890.000      33.6896746     82.6456456     80.7848707    107.2442992
     900.000      32.8586903     83.5501545     81.1197502    108.0538293
     910.000      32.0186926     84.4483229     81.4463192    108.8666665
     920.000      31.1697448     85.3402000     81.7648235    109.6827288
     930.000      30.3119094     86.2258359     82.0755015    110.5019369
     940.000      29.4452487     87.1052817     82.3785839    111.3242135
     950.000      28.5698243     87.9785892     82.6742942    112.1494840
     960.000      27.6856972     88.8458108     82.9628488    112.9776756
     970.000      26.7929281     89.7069996     83.2444573    113.8087178
     980.000      25.8915771     90.5622093     83.5193224    114.6425422
     990.000      24.9817037     91.4114936     83.7876404    115.4790824
    1000.000      24.0633668     92.2549070     84.0496016    116.3182738
                 _
   ___ _ __   __| |
  / _ \ '_ \ / _` |
 |  __/ | | | (_| |
  \___|_| |_|\__,_|

