        _
  _ __ | |__   ___  _ __   ___   _ __  _   _
 | '_ \| '_ \ / _ \| '_ \ / _ \ | '_ \| | | |
 | |_) | | | | (_) | | | | (_) || |_) | |_| |
 | .__/|_| |_|\___/|_| |_|\___(_) .__/ \__, |
 |_|                            |_|    |___/
                                     1.10.10

Python version 2.7.12
Spglib version 1.9.2
Mesh sampling mode
Settings:
  Sampling mesh: [9 9 4]
  Supercell: [2 2 2]
Spacegroup: Cmcm (63)
Computing force constants...
Number of irreducible q-points on sampling mesh: 50/324
Calculating thermal properties...
#      T [K]      F [kJ/mol]    S [J/K/mol]  C_v [J/K/mol]     E [kJ/mol]
     580.000      53.7615795     52.4699683     64.7972256     84.1941611
     590.000      53.2313039     53.5841405     65.5565198     84.8459468
     600.000      52.6899171     54.6921788     66.2956877     85.5052244
     610.000      52.1374812     55.7939571     67.0151973     86.1717950
     620.000      51.5740592     56.8893632     67.7155191     86.8454644
     630.000      50.9997155     57.9782976     68.3971251     87.5260430
     640.000      50.4145152     59.0606733     69.0604867     88.2133461
     650.000      49.8185242     60.1364144     69.7060732     88.9071935
     660.000      49.2118092     61.2054555     70.3343507     89.6074099
     670.000      48.5944376     62.2677415     70.9457808     90.3138244
     680.000      47.9664770     63.3232262     71.5408197     91.0262708
     690.000      47.3279958     64.3718722     72.1199172     91.7445876
     700.000      46.6790625     65.4136500     72.6835164     92.4686175
     710.000      46.0197458     66.4485379     73.2320523     93.1982077
     720.000      45.3501148     67.4765209     73.7659520     93.9332098
     730.000      44.6702384     68.4975904     74.2856342     94.6734794
     740.000      43.9801860     69.5117438     74.7915082     95.4188764
     750.000      43.2800266     70.5189844     75.2839746     96.1692649
     760.000      42.5698293     71.5193200     75.7634243     96.9245126
     770.000      41.8496632     72.5127637     76.2302387     97.6844912
     780.000      41.1195970     73.4993327     76.6847898     98.4490764
     790.000      40.3796994     74.4790481     77.1274397     99.2181474
     800.000      39.6300388     75.4519350     77.5585410     99.9915867
     810.000      38.8706833     76.4180216     77.9784366    100.7692808
     820.000      38.1017009     77.3773394     78.3874600    101.5511192
     830.000      37.3231590     78.3299227     78.7859350    102.3369949
     840.000      36.5351248     79.2758084     79.1741762    103.1268038
     850.000      35.7376650     80.2150356     79.5524889    103.9204453
     860.000      34.9308461     81.1476458     79.9211697    104.7178215
     870.000      34.1147340     82.0736822     80.2805057    105.5188375
     880.000      33.2893942     82.9931900     80.6307759    106.3234014
     890.000      32.4548918     83.9062156     80.9722503    107.1314237
     900.000      31.6112914     84.8128073     81.3051908    107.9428180
     910.000      30.7586570     85.7130143     81.6298512    108.7575000
     920.000      29.8970522     86.6068870     81.9464773    109.5753882
     930.000      29.0265402     87.4944767     82.2553070    110.3964035
     940.000      28.1471834     88.3758358     82.5565710    111.2204691
     950.000      27.2590440     89.2510173     82.8504925    112.0475105
     960.000      26.3621835     90.1200747     83.1372876    112.8774552
     970.000      25.4566628     90.9830622     83.4171654    113.7102332
     980.000      24.5425423     91.8400345     83.6903286    114.5457761
     990.000      23.6198820     92.6910465     83.9569732    115.3840180
    1000.000      22.6887411     93.5361534     84.2172887    116.2248945
                 _
   ___ _ __   __| |
  / _ \ '_ \ / _` |
 |  __/ | | | (_| |
  \___|_| |_|\__,_|

