        _
  _ __ | |__   ___  _ __   ___   _ __  _   _
 | '_ \| '_ \ / _ \| '_ \ / _ \ | '_ \| | | |
 | |_) | | | | (_) | | | | (_) || |_) | |_| |
 | .__/|_| |_|\___/|_| |_|\___(_) .__/ \__, |
 |_|                            |_|    |___/
                                     1.10.10

Python version 2.7.12
Spglib version 1.9.2
Mesh sampling mode
Settings:
  Sampling mesh: [9 9 4]
  Supercell: [2 2 2]
Spacegroup: Cmcm (63)
Computing force constants...
Number of irreducible q-points on sampling mesh: 50/324
Calculating thermal properties...
#      T [K]      F [kJ/mol]    S [J/K/mol]  C_v [J/K/mol]     E [kJ/mol]
     640.000      50.9836987     58.4122673     68.9800238     88.3675498
     650.000      50.3941979     59.4867788     69.6279183     89.0606041
     660.000      49.7939853     60.5546440     70.2584572     89.7600503
     670.000      49.1831274     61.6158053     70.8721031     90.4657170
     680.000      48.5616917     62.6702146     71.4693131     91.1774376
     690.000      47.9297458     63.7178322     72.0505379     91.8950500
     700.000      47.2873578     64.7586268     72.6162215     92.6183965
     710.000      46.6345960     65.7925746     73.1667997     93.3473240
     720.000      45.9715292     66.8196589     73.7027005     94.0816836
     730.000      45.2982258     67.8398695     74.2243432     94.8213305
     740.000      44.6147547     68.8532022     74.7321380     95.5661243
     750.000      43.9211847     69.8596584     75.2264861     96.3159285
     760.000      43.2175844     70.8592448     75.7077793     97.0706105
     770.000      42.5040226     71.8519730     76.1763997     97.8300418
     780.000      41.7805678     72.8378586     76.6327199     98.5940975
     790.000      41.0472882     73.8169218     77.0771028     99.3626564
     800.000      40.3042520     74.7891862     77.5099016    100.1356009
     810.000      39.5515270     75.7546789     77.9314600    100.9128170
     820.000      38.7891809     76.7134304     78.3421120    101.6941938
     830.000      38.0172808     77.6654737     78.7421823    102.4796239
     840.000      37.2358937     78.6108447     79.1319861    103.2690032
     850.000      36.4450860     79.5495817     79.5118293    104.0622305
     860.000      35.6449240     80.4817251     79.8820091    104.8592076
     870.000      34.8354733     81.4073173     80.2428134    105.6598394
     880.000      34.0167993     82.3264025     80.5945217    106.4640335
     890.000      33.1889668     83.2390265     80.9374047    107.2717004
     900.000      32.3520402     84.1452365     81.2717249    108.0827531
     910.000      31.5060833     85.0450812     81.5977367    108.8971072
     920.000      30.6511596     85.9386101     81.9156865    109.7146809
     930.000      29.7873320     86.8258740     82.2258129    110.5353949
     940.000      28.9146629     87.7069245     82.5283471    111.3591719
     950.000      28.0332141     88.5818139     82.8235128    112.1859372
     960.000      27.1430469     89.4505952     83.1115267    113.0156183
     970.000      26.2442223     90.3133220     83.3925987    113.8481446
     980.000      25.3368005     91.1700483     83.6669317    114.6834478
     990.000      24.4208412     92.0208286     83.9347223    115.5214615
    1000.000      23.4964036     92.8657175     84.1961608    116.3621211
                 _
   ___ _ __   __| |
  / _ \ '_ \ / _` |
 |  __/ | | | (_| |
  \___|_| |_|\__,_|

