        _
  _ __ | |__   ___  _ __   ___   _ __  _   _
 | '_ \| '_ \ / _ \| '_ \ / _ \ | '_ \| | | |
 | |_) | | | | (_) | | | | (_) || |_) | |_| |
 | .__/|_| |_|\___/|_| |_|\___(_) .__/ \__, |
 |_|                            |_|    |___/
                                     1.10.10

Python version 2.7.6
Spglib version 1.9.2
Mesh sampling mode
Settings:
  Sampling mesh: [9 9 4]
  Supercell: [2 2 2]
Spacegroup: Cmcm (63)
Computing force constants...
Number of irreducible q-points on sampling mesh: 50/324
Calculating thermal properties...
#      T [K]      F [kJ/mol]    S [J/K/mol]  C_v [J/K/mol]     E [kJ/mol]
     850.000      36.2968528     79.9212958     79.4679392    104.2299542
     860.000      35.4929762     80.8529310     79.8390184    105.0264969
     870.000      34.6798160     81.7780315     80.2007315    105.8267034
     880.000      33.8574372     82.6966409     80.5533561    106.6304813
     890.000      33.0259047     83.6088050     80.8971615    107.4377411
     900.000      32.1852825     84.5145706     81.2324085    108.2483960
     910.000      31.3356344     85.4139859     81.5593503    109.0623616
     920.000      30.4770238     86.3071004     81.8782319    109.8795561
     930.000      29.6095132     87.1939644     82.1892908    110.6999002
     940.000      28.7331651     88.0746292     82.4927572    111.5233166
     950.000      27.8480412     88.9491469     82.7888538    112.3497307
     960.000      26.9542025     89.8175701     83.0777964    113.1790699
     970.000      26.0517099     90.6799522     83.3597941    114.0112635
     980.000      25.1406234     91.5363468     83.6350491    114.8462433
     990.000      24.2210027     92.3868080     83.9037573    115.6839427
    1000.000      23.2929069     93.2313904     84.1661084    116.5242972
                 _
   ___ _ __   __| |
  / _ \ '_ \ / _` |
 |  __/ | | | (_| |
  \___|_| |_|\__,_|

