        _
  _ __ | |__   ___  _ __   ___   _ __  _   _
 | '_ \| '_ \ / _ \| '_ \ / _ \ | '_ \| | | |
 | |_) | | | | (_) | | | | (_) || |_) | |_| |
 | .__/|_| |_|\___/|_| |_|\___(_) .__/ \__, |
 |_|                            |_|    |___/
                                     1.10.10

Python version 2.7.12
Spglib version 1.9.2
Mesh sampling mode
Settings:
  Sampling mesh: [9 9 4]
  Supercell: [2 2 2]
Spacegroup: Cmcm (63)
Computing force constants...
Number of irreducible q-points on sampling mesh: 50/324
Calculating thermal properties...
#      T [K]      F [kJ/mol]    S [J/K/mol]  C_v [J/K/mol]     E [kJ/mol]
     230.000      65.3337506     12.3198484     23.6478551     68.1673158
     240.000      65.2053745     13.3589643     25.1917433     68.4115259
     250.000      65.0665037     14.4183817     26.7201952     68.6710991
     260.000      64.9169466     15.4958732     28.2318069     68.9458737
     270.000      64.7565328     16.5894175     29.7254945     69.2356755
     280.000      64.5851109     17.6971785     31.2003894     69.5403209
     290.000      64.4025474     18.8174856     32.6557627     69.8596182
     300.000      64.2087245     19.9488149     34.0909741     70.1933689
     310.000      64.0035390     21.0897726     35.5054395     70.5413685
     320.000      63.7869012     22.2390798     36.8986118     70.9034067
     330.000      63.5587335     23.3955592     38.2699729     71.2792681
     340.000      63.3189697     24.5581239     39.6190310     71.6687319
     350.000      63.0675541     25.7257676     40.9453233     72.0715728
     360.000      62.8044406     26.8975567     42.2484199     72.4875610
     370.000      62.5295921     28.0726230     43.5279295     72.9164626
     380.000      62.2429799     29.2501577     44.7835042     73.3580398
     390.000      61.9445832     30.4294068     46.0148446     73.8120519
     400.000      61.6343884     31.6096667     47.2217030     74.2782551
     410.000      61.3123887     32.7902804     48.4038863     74.7564037
     420.000      60.9785837     33.9706344     49.5612574     75.2462501
     430.000      60.6329788     35.1501559     50.6937353     75.7475458
     440.000      60.2755851     36.3283105     51.8012947     76.2600417
     450.000      59.9064188     37.5045999     52.8839644     76.7834887
     460.000      59.5255009     38.6785597     53.9418252     77.3176383
     470.000      59.1328568     39.8497578     54.9750072     77.8622430
     480.000      58.7285163     41.0177928     55.9836864     78.4170568
     490.000      58.3125127     42.1822919     56.9680817     78.9818358
     500.000      57.8848834     43.3429099     57.9284509     79.5563383
     510.000      57.4456685     44.4993277     58.8650874     80.1403257
     520.000      56.9949118     45.6512505     59.7783160     80.7335620
     530.000      56.5326594     46.7984070     60.6684897     81.3358151
     540.000      56.0589604     47.9405479     61.5359860     81.9468562
     550.000      55.5738659     49.0774448     62.3812035     82.5664606
     560.000      55.0774297     50.2088889     63.2045587     83.1944074
     570.000      54.5697070     51.3346901     64.0064830     83.8304803
     580.000      54.0507552     52.4546757     64.7874198     84.4744671
     590.000      53.5206334     53.5686896     65.5478218     85.1261603
     600.000      52.9794018     54.6765914     66.2881490     85.7853567
     610.000      52.4271223     55.7782550     67.0088661     86.4518579
     620.000      51.8638579     56.8735682     67.7104406     87.1254702
     630.000      51.2896725     57.9624317     68.3933411     87.8060044
     640.000      50.7046310     59.0447582     69.0580355     88.4932763
     650.000      50.1087994     60.1204718     69.7049900     89.1871060
     660.000      49.5022439     61.1895070     70.3346673     89.8873185
     670.000      48.8850317     62.2518084     70.9475257     90.5937433
     680.000      48.2572303     63.3073297     71.5440184     91.3062145
     690.000      47.6189078     64.3560331     72.1245921     92.0245706
     700.000      46.9701325     65.3978889     72.6896869     92.7486547
     710.000      46.3109729     66.4328750     73.2397350     93.4783142
     720.000      45.6414979     67.4609761     73.7751611     94.2134007
     730.000      44.9617764     68.4821831     74.2963809     94.9537701
     740.000      44.2718773     69.4964933     74.8038018     95.6992823
     750.000      43.5718695     70.5039092     75.2978217     96.4498014
     760.000      42.8618220     71.5044386     75.7788296     97.2051954
     770.000      42.1418036     72.4980939     76.2472049     97.9653359
     780.000      41.4118830     73.4848918     76.7033177     98.7300986
     790.000      40.6721286     74.4648532     77.1475284     99.4993626
     800.000      39.9226086     75.4380025     77.5801880    100.2730107
     810.000      39.1633912     76.4043677     78.0016379    101.0509290
     820.000      38.3945438     77.3639797     78.4122100    101.8330072
     830.000      37.6161340     78.3168723     78.8122272    102.6191380
     840.000      36.8282286     79.2630821     79.2020027    103.4092176
     850.000      36.0308945     80.2026476     79.5818409    104.2031449
     860.000      35.2241977     81.1356099     79.9520371    105.0008222
     870.000      34.4082041     82.0620119     80.3128779    105.8021545
     880.000      33.5829792     82.9818982     80.6646412    106.6070495
     890.000      32.7485877     83.8953149     81.0075965    107.4154180
     900.000      31.9050943     84.8023097     81.3420049    108.2271730
     910.000      31.0525628     85.7029315     81.6681196    109.0422304
     920.000      30.1910567     86.5972302     81.9861858    109.8605086
     930.000      29.3206391     87.4852570     82.2964412    110.6819281
     940.000      28.4413723     88.3670636     82.5991159    111.5064121
     950.000      27.5533184     89.2427026     82.8944328    112.3338859
     960.000      26.6565387     90.1122274     83.1826076    113.1642770
     970.000      25.7510940     90.9756917     83.4638493    113.9975149
     980.000      24.8370448     91.8331497     83.7383602    114.8335315
     990.000      23.9144509     92.6846560     84.0063362    115.6722604
    1000.000      22.9833714     93.5302657     84.2679668    116.5136371
                 _
   ___ _ __   __| |
  / _ \ '_ \ / _` |
 |  __/ | | | (_| |
  \___|_| |_|\__,_|

