        _                                    
  _ __ | |__   ___  _ __   ___   _ __  _   _ 
 | '_ \| '_ \ / _ \| '_ \ / _ \ | '_ \| | | |
 | |_) | | | | (_) | | | | (_) || |_) | |_| |
 | .__/|_| |_|\___/|_| |_|\___(_) .__/ \__, |
 |_|                            |_|    |___/
                                      1.10.0

Python version 2.7.11
Mesh sampling mode
Settings:
  Sampling mesh: [9 9 4]
  Supercell: [2 2 2]
Spacegroup: Cmcm (63)
Computing force constants...
Number of irreducible q-points on sampling mesh: 50/324
Calculating thermal properties...
#      T [K]      F [kJ/mol]    S [J/K/mol]  C_v [J/K/mol]     E [kJ/mol]
     850.000     -15.6604694     89.3639069     63.8253319     60.2988514
     860.000     -16.5578498     90.1108694     63.9035119     60.9374978
     870.000     -17.4626610     90.8500852     63.9791424     61.5769132
     880.000     -18.3748262     91.5817031     64.0523319     62.2170725
     890.000     -19.2942702     92.3058677     64.1231828     62.8579520
     900.000     -20.2209192     93.0227199     64.1917926     63.4995287
     910.000     -21.1547007     93.7323971     64.2582536     64.1417807
     920.000     -22.0955437     94.4350332     64.3226536     64.7846869
     930.000     -23.0433783     95.1307586     64.3850760     65.4282272
     940.000     -23.9981362     95.8197004     64.4455999     66.0723821
     950.000     -24.9597501     96.5019824     64.5043008     66.7171331
     960.000     -25.9281541     97.1777254     64.5612504     67.3624623
     970.000     -26.9032832     97.8470472     64.6165169     68.0083525
     980.000     -27.8850740     98.5100625     64.6701653     68.6547872
     990.000     -28.8734638     99.1668833     64.7222575     69.3017506
    1000.000     -29.8683914     99.8176188     64.7728525     69.9492274
                 _ 
   ___ _ __   __| |
  / _ \ '_ \ / _` |
 |  __/ | | | (_| |
  \___|_| |_|\__,_|

