        _
  _ __ | |__   ___  _ __   ___   _ __  _   _
 | '_ \| '_ \ / _ \| '_ \ / _ \ | '_ \| | | |
 | |_) | | | | (_) | | | | (_) || |_) | |_| |
 | .__/|_| |_|\___/|_| |_|\___(_) .__/ \__, |
 |_|                            |_|    |___/
                                     1.10.10

Python version 2.7.12
Spglib version 1.9.2
Mesh sampling mode
Settings:
  Sampling mesh: [9 9 4]
  Supercell: [2 2 2]
Spacegroup: Cmcm (63)
Computing force constants...
Number of irreducible q-points on sampling mesh: 50/324
Calculating thermal properties...
#      T [K]      F [kJ/mol]    S [J/K/mol]  C_v [J/K/mol]     E [kJ/mol]
     930.000      29.2206135     87.2338098     82.3684146    110.3480565
     940.000      28.3438573     88.1163770     82.6693673    111.1732517
     950.000      27.4583066     88.9927503     82.9629583    112.0014194
     960.000      26.5640228     89.8629836     83.2494056    112.8324870
     970.000      25.6610672     90.7271311     83.5289198    113.6663844
     980.000      24.7495003     91.5852477     83.8017050    114.5030430
     990.000      23.8293821     92.4373884     84.0679586    115.3423967
    1000.000      22.9007723     93.2836088     84.3278715    116.1843810
                 _
   ___ _ __   __| |
  / _ \ '_ \ / _` |
 |  __/ | | | (_| |
  \___|_| |_|\__,_|

