        _
  _ __ | |__   ___  _ __   ___   _ __  _   _
 | '_ \| '_ \ / _ \| '_ \ / _ \ | '_ \| | | |
 | |_) | | | | (_) | | | | (_) || |_) | |_| |
 | .__/|_| |_|\___/|_| |_|\___(_) .__/ \__, |
 |_|                            |_|    |___/
                                     1.10.10

Python version 2.7.6
Spglib version 1.9.2
Mesh sampling mode
Settings:
  Sampling mesh: [9 9 4]
  Supercell: [2 2 2]
Spacegroup: Cmcm (63)
Computing force constants...
Number of irreducible q-points on sampling mesh: 50/324
Calculating thermal properties...
#      T [K]      F [kJ/mol]    S [J/K/mol]  C_v [J/K/mol]     E [kJ/mol]
     230.000      65.6767727     11.3855335     22.8811909     68.2954454
     240.000      65.5579025     12.3924843     24.4470686     68.5320987
     250.000      65.4288480     13.4219495     25.9975426     68.7843354
     260.000      65.2893965     14.4715224     27.5308564     69.0519923
     270.000      65.1393579     15.5390109     29.0456694     69.3348908
     280.000      64.9785632     16.6224189     30.5409330     69.6328405
     290.000      64.8068625     17.7199275     32.0157991     69.9456415
     300.000      64.6241232     18.8298763     33.4695554     70.2730861
     310.000      64.4302286     19.9507469     34.9015815     70.6149601
     320.000      64.2250765     21.0811467     36.3113220     70.9710434
     330.000      64.0085782     22.2197952     37.6982704     71.3411106
     340.000      63.7806571     23.3655125     39.0619612     71.7249313
     350.000      63.5412480     24.5172082     40.4019679     72.1222709
     360.000      63.2902963     25.6738725     41.7179038     72.5328904
     370.000      63.0277571     26.8345688     43.0094247     72.9565476
     380.000      62.7535944     27.9984266     44.2762317     73.3929965
     390.000      62.4677807     29.1646365     45.5180750     73.8419890
     400.000      62.1702964     30.3324445     46.7347561     74.3032742
     410.000      61.8611289     31.5011484     47.9261294     74.7765997
     420.000      61.5402726     32.6700940     49.0921033     75.2617121
     430.000      61.2077282     33.8386716     50.2326404     75.7583570
     440.000      60.8635023     35.0063133     51.3477562     76.2662801
     450.000      60.5076069     36.1724906     52.4375177     76.7852276
     460.000      60.1400590     37.3367116     53.5020415     77.3149464
     470.000      59.7608807     38.4985195     54.5414904     77.8551848
     480.000      59.3700981     39.6574900     55.5560713     78.4056933
     490.000      58.9677416     40.8132297     56.5460311     78.9662242
     500.000      58.5538455     41.9653746     57.5116536     79.5365328
     510.000      58.1284473     43.1135881     58.4532557     80.1163772
     520.000      57.6915879     44.2575598     59.3711843     80.7055190
     530.000      57.2433112     45.3970039     60.2658122     81.3037232
     540.000      56.7836637     46.5316576     61.1375352     81.9107589
     550.000      56.3126948     47.6612803     61.9867686     82.5263989
     560.000      55.8304556     48.7856519     62.8139442     83.1504207
     570.000      55.3369999     49.9045717     63.6195072     83.7826058
     580.000      54.8323830     51.0178575     64.4039139     84.4227403
     590.000      54.3166621     52.1253441     65.1676288     85.0706151
     600.000      53.7898959     53.2268826     65.9111223     85.7260255
     610.000      53.2521447     54.3223393     66.6348689     86.3887717
     620.000      52.7034698     55.4115949     67.3393452     87.0586586
     630.000      52.1439338     56.4945431     68.0250278     87.7354960
     640.000      51.5736003     57.5710904     68.6923924     88.4190981
     650.000      50.9925336     58.6411549     69.3419119     89.1092843
     660.000      50.4007991     59.7046658     69.9740553     89.8058785
     670.000      49.7984624     60.7615622     70.5892869     90.5087091
     680.000      49.1855900     61.8117931     71.1880651     91.2176094
     690.000      48.5622489     62.8553162     71.7708417     91.9324170
     700.000      47.9285062     63.8920974     72.3380612     92.6529743
     710.000      47.2844295     64.9221104     72.8901603     93.3791279
     720.000      46.6300866     65.9453361     73.4275673     94.1107286
     730.000      45.9655454     66.9617619     73.9507017     94.8476316
     740.000      45.2908740     67.9713816     74.4599741     95.5896964
     750.000      44.6061405     68.9741943     74.9557858     96.3367862
     760.000      43.9114128     69.9702049     75.4385285     97.0887685
     770.000      43.2067590     70.9594227     75.9085844     97.8455145
     780.000      42.4922470     71.9418618     76.3663261     98.6068992
     790.000      41.7679443     72.9175403     76.8121163     99.3728012
     800.000      41.0339186     73.8864803     77.2463082    100.1431029
     810.000      40.2902371     74.8487071     77.6692453    100.9176899
     820.000      39.5369668     75.8042495     78.0812616    101.6964514
     830.000      38.7741743     76.7531391     78.4826815    102.4792798
     840.000      38.0019260     77.6954103     78.8738201    103.2660707
     850.000      37.2202880     78.6310999     79.2549835    104.0567229
     860.000      36.4293259     79.5602468     79.6264683    104.8511381
     870.000      35.6291048     80.4828922     79.9885627    105.6492210
     880.000      34.8196895     81.3990789     80.3415459    106.4508790
     890.000      34.0011446     82.3088515     80.6856885    107.2560224
     900.000      33.1735337     83.2122561     81.0212531    108.0645642
     910.000      32.3369205     84.1093398     81.3484940    108.8764198
     920.000      31.4913679     85.0001514     81.6676574    109.6915071
     930.000      30.6369382     85.8847404     81.9789819    110.5097468
     940.000      29.7736936     86.7631572     82.2826989    111.3310614
     950.000      28.9016955     87.6354533     82.5790319    112.1553761
     960.000      28.0210048     88.5016806     82.8681978    112.9826182
     970.000      27.1316819     89.3618917     83.1504062    113.8127169
     980.000      26.2337868     90.2161398     83.4258604    114.6456038
     990.000      25.3273788     91.0644782     83.6947570    115.4812123
    1000.000      24.4125168     91.9069609     83.9572861    116.3194777
                 _
   ___ _ __   __| |
  / _ \ '_ \ / _` |
 |  __/ | | | (_| |
  \___|_| |_|\__,_|

