        _
  _ __ | |__   ___  _ __   ___   _ __  _   _
 | '_ \| '_ \ / _ \| '_ \ / _ \ | '_ \| | | |
 | |_) | | | | (_) | | | | (_) || |_) | |_| |
 | .__/|_| |_|\___/|_| |_|\___(_) .__/ \__, |
 |_|                            |_|    |___/
                                     1.10.10

Python version 2.7.12
Spglib version 1.9.2
Mesh sampling mode
Settings:
  Sampling mesh: [9 9 4]
  Supercell: [2 2 2]
Spacegroup: Fd-3m (227)
Computing force constants...
Number of irreducible q-points on sampling mesh: 324/324
Calculating thermal properties...
#      T [K]      F [kJ/mol]    S [J/K/mol]  C_v [J/K/mol]     E [kJ/mol]
     400.000      31.0407946     11.5271090     22.8547840     35.6516382
     410.000      30.9226600     12.1004400     23.5824508     35.8838404
     420.000      30.7987742     12.6772584     24.2907756     36.1232227
     430.000      30.6691053     13.2569438     24.9796710     36.3695912
     440.000      30.5336277     13.8389176     25.6491547     36.6227514
     450.000      30.3923211     14.4226417     26.2993336     36.8825099
     460.000      30.2451707     15.0076167     26.9303912     37.1486744
     470.000      30.0921662     15.5933800     27.5425748     37.4210548
     480.000      29.9333019     16.1795043     28.1361848     37.6994639
     490.000      29.7685762     16.7655949     28.7115651     37.9837177
     500.000      29.5979913     17.3512888     29.2690951     38.2736357
     510.000      29.4215529     17.9362522     29.8091817     38.5690415
     520.000      29.2392697     18.5201787     30.3322531     38.8697627
     530.000      29.0511537     19.1027880     30.8387533     39.1756313
     540.000      28.8572192     19.6838237     31.3291371     39.4864840
     550.000      28.6574833     20.2630520     31.8038663     39.8021619
     560.000      28.4519649     20.8402603     32.2634057     40.1225107
     570.000      28.2406854     21.4152552     32.7082205     40.4473809
     580.000      28.0236678     21.9878617     33.1387734     40.7766276
     590.000      27.8009367     22.5579215     33.5555229     41.1101104
     600.000      27.5725183     23.1252920     33.9589213     41.4476935
     610.000      27.3384402     23.6898451     34.3494134     41.7892458
     620.000      27.0987312     24.2514662     34.7274350     42.1346402
     630.000      26.8534210     24.8100529     35.0934125     42.4837543
     640.000      26.6025406     25.3655143     35.4477618     42.8364697
     650.000      26.3461214     25.9177703     35.7908880     43.1926722
     660.000      26.0841961     26.4667505     36.1231848     43.5522514
     670.000      25.8167975     27.0123933     36.4450343     43.9151010
     680.000      25.5439595     27.5546455     36.7568070     44.2811185
     690.000      25.2657161     28.0934619     37.0588614     44.6502048
     700.000      24.9821018     28.6288037     37.3515446     45.0222645
     710.000      24.6931517     29.1606392     37.6351916     45.3972055
     720.000      24.3989008     29.6889423     37.9101261     45.7749393
     730.000      24.0993847     30.2136923     38.1766604     46.1553801
     740.000      23.7946389     30.7348738     38.4350955     46.5384455
     750.000      23.4846992     31.2524757     38.6857218     46.9240559
     760.000      23.1696013     31.7664914     38.9288186     47.3121348
     770.000      22.8493813     32.2769180     39.1646553     47.7026081
     780.000      22.5240749     32.7837560     39.3934908     48.0954046
     790.000      22.1937181     33.2870093     39.6155745     48.4904554
     800.000      21.8583467     33.7866846     39.8311463     48.8876944
     810.000      21.5179963     34.2827915     40.0404367     49.2870574
     820.000      21.1727027     34.7753417     40.2436677     49.6884829
     830.000      20.8225013     35.2643494     40.4410525     50.0919113
     840.000      20.4674275     35.7498306     40.6327962     50.4972851
     850.000      20.1075164     36.2318032     40.8190960     50.9045491
     860.000      19.7428030     36.7102866     41.0001411     51.3136496
     870.000      19.3733222     37.1853020     41.1761139     51.7245350
     880.000      18.9991085     37.6568716     41.3471894     52.1371555
     890.000      18.6201962     38.1250189     41.5135358     52.5514630
     900.000      18.2366194     38.5897684     41.6753149     52.9674110
     910.000      17.8484121     39.0511456     41.8326821     53.3849546
     920.000      17.4556077     39.5091769     41.9857868     53.8040504
     930.000      17.0582396     39.9638893     42.1347729     54.2246566
     940.000      16.6563409     40.4153104     42.2797783     54.6467326
     950.000      16.2499443     40.8634685     42.4209359     55.0702393
     960.000      15.8390823     41.3083924     42.5583734     55.4951389
     970.000      15.4237871     41.7501111     42.6922137     55.9213948
     980.000      15.0040906     42.1886541     42.8225748     56.3489716
     990.000      14.5800245     42.6240511     42.9495704     56.7778351
    1000.000      14.1516200     43.0563322     43.0733099     57.2079522
                 _
   ___ _ __   __| |
  / _ \ '_ \ / _` |
 |  __/ | | | (_| |
  \___|_| |_|\__,_|

