        _
  _ __ | |__   ___  _ __   ___   _ __  _   _
 | '_ \| '_ \ / _ \| '_ \ / _ \ | '_ \| | | |
 | |_) | | | | (_) | | | | (_) || |_) | |_| |
 | .__/|_| |_|\___/|_| |_|\___(_) .__/ \__, |
 |_|                            |_|    |___/
                                     1.10.10

Python version 2.7.6
Spglib version 1.9.2
Mesh sampling mode
Settings:
  Sampling mesh: [9 9 4]
  Supercell: [2 2 2]
Spacegroup: Cmcm (63)
Computing force constants...
Number of irreducible q-points on sampling mesh: 50/324
Calculating thermal properties...
#      T [K]      F [kJ/mol]    S [J/K/mol]  C_v [J/K/mol]     E [kJ/mol]
     330.000      64.0905995     22.6005070     37.9994598     71.5487668
     340.000      63.8588269     23.7549826     39.3476038     71.9355210
     350.000      63.6154823     24.9147448     40.6729569     72.3356429
     360.000      63.3605175     26.0788480     41.9751271     72.7489028
     370.000      63.0938938     27.2464141     43.2537560     73.1750670
     380.000      62.8155804     28.4166262     44.5085237     73.6138984
     390.000      62.5255550     29.5887232     45.7391536     74.0651570
     400.000      62.2238021     30.7619955     46.9454167     74.5286002
     410.000      61.9103133     31.9357809     48.1271343     75.0039835
     420.000      61.5850868     33.1094616     49.2841800     75.4910607
     430.000      61.2481264     34.2824610     50.4164803     75.9895846
     440.000      60.8994417     35.4542411     51.5240143     76.4993077
     450.000      60.5390473     36.6243003     52.6068130     77.0199825
     460.000      60.1669629     37.7921714     53.6649568     77.5513618
     470.000      59.7832126     38.9574196     54.6985741     78.0931998
     480.000      59.3878246     40.1196405     55.7078374     78.6452521
     490.000      58.9808312     41.2784591     56.6929609     79.2072761
     500.000      58.5622680     42.4335275     57.6541970     79.7790317
     510.000      58.1321742     43.5845239     58.5918326     80.3602814
     520.000      57.6905921     44.7311513     59.5061858     80.9507907
     530.000      57.2375666     45.8731358     60.3976023     81.5503286
     540.000      56.7731457     47.0102257     61.2664521     82.1586676
     550.000      56.2973792     48.1421901     62.1131263     82.7755838
     560.000      55.8103196     49.2688176     62.9380336     83.4008575
     570.000      55.3120213     50.3899158     63.7415980     84.0342733
     580.000      54.8025403     51.5053094     64.5242555     84.6756198
     590.000      54.2819347     52.6148399     65.2864515     85.3246902
     600.000      53.7502636     53.7183643     66.0286390     85.9812821
     610.000      53.2075878     54.8157541     66.7512759     86.6451978
     620.000      52.6539693     55.9068947     67.4548234     87.3162440
     630.000      52.0894711     56.9916843     68.1397437     87.9942322
     640.000      51.5141571     58.0700332     68.8064991     88.6789783
     650.000      50.9280922     59.1418631     69.4555500     89.3703031
     660.000      50.3313418     60.2071061     70.0873540     90.0680318
     670.000      49.7239722     61.2657046     70.7023646     90.7719942
     680.000      49.1060500     62.3176098     71.3010301     91.4820247
     690.000      48.4776424     63.3627817     71.8837932     92.1979618
     700.000      47.8388169     64.4011886     72.4510898     92.9196490
     710.000      47.1896413     65.4328059     73.0033485     93.6469335
     720.000      46.5301835     66.4576163     73.5409904     94.3796672
     730.000      45.8605117     67.4756086     74.0644282     95.1177060
     740.000      45.1806941     68.4867780     74.5740660     95.8609098
     750.000      44.4907989     69.4911250     75.0702995     96.6091426
     760.000      43.7908943     70.4886554     75.5535148     97.3622724
     770.000      43.0810485     71.4793796     76.0240892     98.1201708
     780.000      42.3613294     72.4633127     76.4823907     98.8827133
     790.000      41.6318048     73.4404735     76.9287778     99.6497789
     800.000      40.8925424     74.4108848     77.3635997    100.4212503
     810.000      40.1436095     75.3745728     77.7871963    101.1970135
     820.000      39.3850732     76.3315666     78.1998983    101.9769579
     830.000      38.6170004     77.2818986     78.6020271    102.7609762
     840.000      37.8394574     78.2256034     78.9938949    103.5489642
     850.000      37.0525103     79.1627184     79.3758050    104.3408209
     860.000      36.2562248     80.0932829     79.7480520    105.1364481
     870.000      35.4506663     81.0173383     80.1109215    105.9357507
     880.000      34.6358996     81.9349279     80.4646908    106.7386362
     890.000      33.8119892     82.8460965     80.8096289    107.5450150
     900.000      32.9789989     83.7508903     81.1459964    108.3548002
     910.000      32.1369924     84.6493569     81.4740460    109.1679072
     920.000      31.2860327     85.5415451     81.7940227    109.9842542
     930.000      30.4261823     86.4275046     82.1061637    110.8037616
     940.000      29.5575032     87.3072861     82.4106990    111.6263521
     950.000      28.6800570     88.1809410     82.7078513    112.4519510
     960.000      27.7939046     89.0485215     82.9978363    113.2804853
     970.000      26.8991066     89.9100802     83.2808629    114.1118845
     980.000      25.9957229     90.7656705     83.5571333    114.9460800
     990.000      25.0838130     91.6153458     83.8268433    115.7830053
    1000.000      24.1634356     92.4591601     84.0901827    116.6225956
                 _
   ___ _ __   __| |
  / _ \ '_ \ / _` |
 |  __/ | | | (_| |
  \___|_| |_|\__,_|

