        _
  _ __ | |__   ___  _ __   ___   _ __  _   _
 | '_ \| '_ \ / _ \| '_ \ / _ \ | '_ \| | | |
 | |_) | | | | (_) | | | | (_) || |_) | |_| |
 | .__/|_| |_|\___/|_| |_|\___(_) .__/ \__, |
 |_|                            |_|    |___/
                                     1.10.10

Python version 2.7.12
Spglib version 1.9.2
Mesh sampling mode
Settings:
  Sampling mesh: [9 9 4]
  Supercell: [2 2 2]
Spacegroup: Cmcm (63)
Computing force constants...
Number of irreducible q-points on sampling mesh: 50/324
Calculating thermal properties...
#      T [K]      F [kJ/mol]    S [J/K/mol]  C_v [J/K/mol]     E [kJ/mol]
     390.000      13.5151105     43.5070270     49.0646892     30.4828510
     400.000      13.0737789     44.7563940     49.6269452     30.9763365
     410.000      12.6200405     45.9883997     50.1575358     31.4752844
     420.000      12.1540684     47.2031436     50.6585868     31.9793887
     430.000      11.6760347     48.4007664     51.1320720     32.4883642
     440.000      11.1861096     49.5814428     51.5798229     33.0019444
     450.000      10.6844616     50.7453754     52.0035378     33.5198806
     460.000      10.1712571     51.8927895     52.4047914     34.0419403
     470.000       9.6466601     53.0239283     52.7850431     34.5679064
     480.000       9.1108320     54.1390494     53.1456460     35.0975757
     490.000       8.5639316     55.2384213     53.4878546     35.6307580
     500.000       8.0061151     56.3223205     53.8128322     36.1672754
     510.000       7.4375358     57.3910294     54.1216577     36.7069608
     520.000       6.8583442     58.4448343     54.4153326     37.2496580
     530.000       6.2686879     59.4840231     54.6947865     37.7952201
     540.000       5.6687115     60.5088847     54.9608828     38.3435092
     550.000       5.0585570     61.5197072     55.2144239     38.8943959
     560.000       4.4383632     62.5167771     55.4561561     39.4477583
     570.000       3.8082663     63.5003784     55.6867735     40.0034820
     580.000       3.1683996     64.4707920     55.9069222     40.5614589
     590.000       2.5188935     65.4282950     56.1172044     41.1215875
     600.000       1.8598758     66.3731603     56.3181811     41.6837720
     610.000       1.1914715     67.3056563     56.5103756     42.2479219
     620.000       0.5138030     68.2260465     56.6942765     42.8139519
     630.000      -0.1730099     69.1345892     56.8703398     43.3817813
     640.000      -0.8688501     70.0315376     57.0389919     43.9513340
     650.000      -1.5736028     70.9171394     57.2006315     44.5225378
     660.000      -2.2871559     71.7916369     57.3556316     45.0953245
     670.000      -3.0093994     72.6552668     57.5043415     45.6696294
     680.000      -3.7402258     73.5082606     57.6470886     46.2453914
     690.000      -4.4795299     74.3508438     57.7841797     46.8225524
     700.000      -5.2272087     75.1832368     57.9159029     47.4010571
     710.000      -5.9831613     76.0056546     58.0425284     47.9808534
     720.000      -6.7472892     76.8183066     58.1643101     48.5618915
     730.000      -7.5194956     77.6213971     58.2814868     49.1441243
     740.000      -8.2996859     78.4151252     58.3942830     49.7275067
     750.000      -9.0877676     79.1996848     58.5029100     50.3119960
     760.000      -9.8836497     79.9752649     58.6075667     50.8975516
     770.000     -10.6872435     80.7420497     58.7084408     51.4841348
     780.000     -11.4984620     81.5002185     58.8057090     52.0717084
     790.000     -12.3172198     82.2499459     58.8995381     52.6602375
     800.000     -13.1434333     82.9914020     58.9900855     53.2496883
     810.000     -13.9770208     83.7247525     59.0775000     53.8400287
     820.000     -14.8179019     84.4501588     59.1619220     54.4312283
     830.000     -15.6659980     85.1677779     59.2434846     55.0232577
     840.000     -16.5212320     85.8777630     59.3223132     55.6160889
     850.000     -17.3835283     86.5802630     59.3985270     56.2096952
     860.000     -18.2528128     87.2754231     59.4722387     56.8040511
     870.000     -19.1290128     87.9633848     59.5435550     57.3991320
     880.000     -20.0120570     88.6442858     59.6125771     57.9949145
     890.000     -20.9018754     89.3182602     59.6794010     58.5913762
     900.000     -21.7983995     89.9854389     59.7441179     59.1884955
     910.000     -22.7015620     90.6459492     59.8068143     59.7862518
     920.000     -23.6112967     91.2999153     59.8675724     60.3846254
     930.000     -24.5275389     91.9474580     59.9264702     60.9835971
     940.000     -25.4502248     92.5886954     59.9835821     61.5831488
     950.000     -26.3792921     93.2237422     60.0389785     62.1832630
     960.000     -27.3146794     93.8527107     60.0927269     62.7839229
     970.000     -28.2563264     94.4757100     60.1448911     63.3851123
     980.000     -29.2041741     95.0928466     60.1955321     63.9868156
     990.000     -30.1581642     95.7042244     60.2447080     64.5890180
    1000.000     -31.1182397     96.3099448     60.2924742     65.1917051
                 _
   ___ _ __   __| |
  / _ \ '_ \ / _` |
 |  __/ | | | (_| |
  \___|_| |_|\__,_|

