        _
  _ __ | |__   ___  _ __   ___   _ __  _   _
 | '_ \| '_ \ / _ \| '_ \ / _ \ | '_ \| | | |
 | |_) | | | | (_) | | | | (_) || |_) | |_| |
 | .__/|_| |_|\___/|_| |_|\___(_) .__/ \__, |
 |_|                            |_|    |___/
                                     1.10.10

Python version 2.7.12
Spglib version 1.9.2
Mesh sampling mode
Settings:
  Sampling mesh: [9 9 4]
  Supercell: [2 2 2]
Spacegroup: Fd-3m (227)
Computing force constants...
Number of irreducible q-points on sampling mesh: 324/324
Calculating thermal properties...
#      T [K]      F [kJ/mol]    S [J/K/mol]  C_v [J/K/mol]     E [kJ/mol]
     380.000      30.5521333     10.7792496     21.9367994     34.6482481
     390.000      30.4414459     11.3590440     22.7048784     34.8714731
     400.000      30.3249374     11.9433539     23.4529353     35.1022789
     410.000      30.2025662     12.5314586     24.1807293     35.3404642
     420.000      30.0742978     13.1226853     24.8881554     35.5858256
     430.000      29.9401042     13.7164076     25.5752248     35.8381594
     440.000      29.7999633     14.3120440     26.2420485     36.0972626
     450.000      29.6538587     14.9090553     26.8888215     36.3629336
     460.000      29.5017792     15.5069431     27.5158092     36.6349731
     470.000      29.3437184     16.1052477     28.1233354     36.9131849
     480.000      29.1796743     16.7035455     28.7117712     37.1973762
     490.000      29.0096489     17.3014473     29.2815258     37.4873580
     500.000      28.8336479     17.8985960     29.8330384     37.7829459
     510.000      28.6516805     18.4946647     30.3667706     38.0839595
     520.000      28.4637592     19.0893546     30.8832009     38.3902236
     530.000      28.2698990     19.6823935     31.3828185     38.7015675
     540.000      28.0701176     20.2735332     31.8661197     39.0178256
     550.000      27.8644354     20.8625487     32.3336036     39.3388372
     560.000      27.6528744     21.4492360     32.7857686     39.6644466
     570.000      27.4354590     22.0334107     33.2231101     39.9945031
     580.000      27.2122152     22.6149067     33.6461184     40.3288610
     590.000      26.9831703     23.1935746     34.0552761     40.6673793
     600.000      26.7483535     23.7692807     34.4510573     41.0099219
     610.000      26.5077950     24.3419056     34.8339261     41.3563574
     620.000      26.2615260     24.9113434     35.2043357     41.7065589
     630.000      26.0095791     25.4775000     35.5627275     42.0604041
     640.000      25.7519873     26.0402931     35.9095311     42.4177749
     650.000      25.4887846     26.5996505     36.2451631     42.7785575
     660.000      25.2200059     27.1555096     36.5700277     43.1426422
     670.000      24.9456863     27.7078166     36.8845158     43.5099234
     680.000      24.6658616     28.2565260     37.1890057     43.8802992
     690.000      24.3805679     28.8015993     37.4838628     44.2536714
     700.000      24.0898418     29.3430053     37.7694395     44.6299455
     710.000      23.7937201     29.8807188     38.0460760     45.0090304
     720.000      23.4922398     30.4147202     38.3140997     45.3908384
     730.000      23.1854381     30.9449954     38.5738264     45.7752848
     740.000      22.8733524     31.4715350     38.8255598     46.1622882
     750.000      22.5560199     31.9943339     39.0695921     46.5517703
     760.000      22.2334781     32.5133911     39.3062046     46.9436554
     770.000      21.9057645     33.0287091     39.5356675     47.3378706
     780.000      21.5729164     33.5402940     39.7582406     47.7343457
     790.000      21.2349711     34.0481547     39.9741737     48.1330132
     800.000      20.8919657     34.5523027     40.1837067     48.5338079
     810.000      20.5439373     35.0527524     40.3870699     48.9366668
     820.000      20.1909229     35.5495202     40.5844849     49.3415295
     830.000      19.8329591     36.0426244     40.7761642     49.7483374
     840.000      19.4700826     36.5320854     40.9623120     50.1570343
     850.000      19.1023295     37.0179251     41.1431244     50.5675659
     860.000      18.7297361     37.5001669     41.3187898     50.9798796
     870.000      18.3523381     37.9788356     41.4894889     51.3939251
     880.000      17.9701712     38.4539571     41.6553954     51.8096534
     890.000      17.5832707     38.9255583     41.8166762     52.2270176
     900.000      17.1916716     39.3936671     41.9734914     52.6459721
     910.000      16.7954089     39.8583123     42.1259949     53.0664730
     920.000      16.3945169     40.3195231     42.2743345     53.4884781
     930.000      15.9890298     40.7773296     42.4186521     53.9119463
     940.000      15.5789815     41.2317624     42.5590841     54.3368382
     950.000      15.1644057     41.6828525     42.6957616     54.7631155
     960.000      14.7453355     42.1306311     42.8288106     55.1907413
     970.000      14.3218040     42.5751299     42.9583521     55.6196800
     980.000      13.8938437     43.0163810     43.0845025     56.0498971
     990.000      13.4614871     43.4544162     43.2073735     56.4813591
    1000.000      13.0247660     43.8892680     43.3270728     56.9140340
                 _
   ___ _ __   __| |
  / _ \ '_ \ / _` |
 |  __/ | | | (_| |
  \___|_| |_|\__,_|

