        _
  _ __ | |__   ___  _ __   ___   _ __  _   _
 | '_ \| '_ \ / _ \| '_ \ / _ \ | '_ \| | | |
 | |_) | | | | (_) | | | | (_) || |_) | |_| |
 | .__/|_| |_|\___/|_| |_|\___(_) .__/ \__, |
 |_|                            |_|    |___/
                                     1.10.10

Python version 2.7.12
Spglib version 1.9.2
Mesh sampling mode
Settings:
  Sampling mesh: [9 9 4]
  Supercell: [2 2 2]
Spacegroup: Cmcm (63)
Computing force constants...
Number of irreducible q-points on sampling mesh: 50/324
Calculating thermal properties...
#      T [K]      F [kJ/mol]    S [J/K/mol]  C_v [J/K/mol]     E [kJ/mol]
     750.000      43.2713480     70.3377764     75.4565331     96.0246803
     760.000      42.5629513     71.3403979     75.9360139     96.7816538
     770.000      41.8445631     72.3360974     76.4027650     97.5433581
     780.000      41.1162524     73.3248917     76.8571655     98.3096679
     790.000      40.3780882     74.3068016     77.2995842     99.0804615
     800.000      39.6301392     75.2818520     77.7303800     99.8556208
     810.000      38.8724739     76.2500711     78.1499016    100.6350315
     820.000      38.1051605     77.2114902     78.5584881    101.4185824
     830.000      37.3282667     78.1661437     78.9564685    102.2061659
     840.000      36.5418600     79.1140684     79.3441622    102.9976775
     850.000      35.7460076     80.0553039     79.7218792    103.7930159
     860.000      34.9407761     80.9898915     80.0899200    104.5920828
     870.000      34.1262318     81.9178750     80.4485760    105.3947830
     880.000      33.3024405     82.8392995     80.7981296    106.2010240
     890.000      32.4694675     83.7542120     81.1388545    107.0107162
     900.000      31.6273778     84.6626609     81.4710157    107.8237726
     910.000      30.7762357     85.5646958     81.7948699    108.6401088
     920.000      29.9161051     86.4603674     82.1106658    109.4596431
     930.000      29.0470494     87.3497276     82.4186440    110.2822961
     940.000      28.1691314     88.2328291     82.7190375    111.1079907
     950.000      27.2824135     89.1097251     83.0120718    111.9366523
     960.000      26.3869574     89.9804697     83.2979650    112.7682083
     970.000      25.4828244     90.8451176     83.5769283    113.6025885
     980.000      24.5700752     91.7037238     83.8491661    114.4397245
     990.000      23.6487699     92.5563436     84.1148760    115.2795500
    1000.000      22.7189681     93.4030328     84.3742494    116.1220009
                 _
   ___ _ __   __| |
  / _ \ '_ \ / _` |
 |  __/ | | | (_| |
  \___|_| |_|\__,_|

