        _
  _ __ | |__   ___  _ __   ___   _ __  _   _
 | '_ \| '_ \ / _ \| '_ \ / _ \ | '_ \| | | |
 | |_) | | | | (_) | | | | (_) || |_) | |_| |
 | .__/|_| |_|\___/|_| |_|\___(_) .__/ \__, |
 |_|                            |_|    |___/
                                     1.10.10

Python version 2.7.12
Spglib version 1.9.2
Mesh sampling mode
Settings:
  Sampling mesh: [9 9 4]
  Supercell: [2 2 2]
Spacegroup: Cmcm (63)
Computing force constants...
Number of irreducible q-points on sampling mesh: 50/324
Calculating thermal properties...
#      T [K]      F [kJ/mol]    S [J/K/mol]  C_v [J/K/mol]     E [kJ/mol]
     570.000      55.2011019     50.5428173     63.7670841     84.0105078
     580.000      54.6900898     51.6586504     64.5493068     84.6521070
     590.000      54.1679485     52.7686055     65.3110788     85.3014258
     600.000      53.6347377     53.8725403     66.0528525     85.9582619
     610.000      53.0905182     54.9703270     66.7750851     86.6224177
     620.000      52.5353521     56.0618515     67.4782373     87.2937000
     630.000      51.9693024     57.1470127     68.1627710     87.9719204
     640.000      51.3924333     58.2257212     68.8291480     88.6568949
     650.000      50.8048097     59.2978994     69.4778284     89.3484443
     660.000      50.2064973     60.3634798     70.1092695     90.0463940
     670.000      49.5975623     61.4224051     70.7239244     90.7505738
     680.000      48.9780716     62.4746272     71.3222414     91.4608180
     690.000      48.3480923     63.5201063     71.9046627     92.1769656
     700.000      47.7076920     64.5588111     72.4716242     92.8988598
     710.000      47.0569387     65.5907173     73.0235542     93.6263480
     720.000      46.3959004     66.6158080     73.5608737     94.3592821
     730.000      45.7246453     67.6340724     74.0839952     95.0975181
     740.000      45.0432417     68.6455059     74.5933229     95.8409161
     750.000      44.3517579     69.6501093     75.0892518     96.5893399
     760.000      43.6502623     70.6478888     75.5721684     97.3426577
     770.000      42.9388229     71.6388550     76.0424498     98.1007412
     780.000      42.2175078     72.6230231     76.5004636     98.8634658
     790.000      41.4863850     73.6004123     76.9465685     99.6307108
     800.000      40.7455221     74.5710457     77.3811134    100.4023587
     810.000      39.9949865     75.5349495     77.8044383    101.1782956
     820.000      39.2348454     76.4921533     78.2168736    101.9584111
     830.000      38.4651657     77.4426894     78.6187406    102.7425979
     840.000      37.6860138     78.3865929     79.0103516    103.5307518
     850.000      36.8974558     79.3239011     79.3920097    104.3227717
     860.000      36.0995576     80.2546537     79.7640093    105.1185598
     870.000      35.2923845     81.1788922     80.1266361    105.9180207
     880.000      34.4760013     82.0966600     80.4801673    106.7210622
     890.000      33.6504727     83.0080022     80.8248716    107.5275946
     900.000      32.8158625     83.9129650     81.1610097    108.3375310
     910.000      31.9722345     84.8115963     81.4888343    109.1507871
     920.000      31.1196516     85.7039449     81.8085901    109.9672808
     930.000      30.2581764     86.5900607     82.1205144    110.7869328
     940.000      29.3878710     87.4699945     82.4248370    111.6096658
     950.000      28.5087969     88.3437979     82.7217806    112.4354049
     960.000      27.6210153     89.2115232     83.0115608    113.2640775
     970.000      26.7245865     90.0732231     83.2943864    114.0956130
     980.000      25.8195707     90.9289511     83.5704596    114.9299427
     990.000      24.9060272     91.7787607     83.8399761    115.7670003
    1000.000      23.9840150     92.6227060     84.1031255    116.6067210
                 _
   ___ _ __   __| |
  / _ \ '_ \ / _` |
 |  __/ | | | (_| |
  \___|_| |_|\__,_|

