        _
  _ __ | |__   ___  _ __   ___   _ __  _   _
 | '_ \| '_ \ / _ \| '_ \ / _ \ | '_ \| | | |
 | |_) | | | | (_) | | | | (_) || |_) | |_| |
 | .__/|_| |_|\___/|_| |_|\___(_) .__/ \__, |
 |_|                            |_|    |___/
                                     1.10.10

Python version 2.7.12
Spglib version 1.9.2
Mesh sampling mode
Settings:
  Sampling mesh: [9 9 4]
  Supercell: [2 2 2]
Spacegroup: Cmcm (63)
Computing force constants...
Number of irreducible q-points on sampling mesh: 50/324
Calculating thermal properties...
#      T [K]      F [kJ/mol]    S [J/K/mol]  C_v [J/K/mol]     E [kJ/mol]
     940.000      22.5598969     92.7967473     83.8727059    109.7888394
     950.000      21.6274790     93.6857585     84.1481737    110.6289496
     960.000      20.6862033     94.5683092     84.4168257    111.4717801
     970.000      19.7361341     95.4444638     84.6788682    112.3172640
     980.000      18.7773351     96.3142868     84.9345008    113.1653361
     990.000      17.8098693     97.1778425     85.1839164    114.0159333
    1000.000      16.8337989     98.0351954     85.4273011    114.8689944
                 _
   ___ _ __   __| |
  / _ \ '_ \ / _` |
 |  __/ | | | (_| |
  \___|_| |_|\__,_|

