        _
  _ __ | |__   ___  _ __   ___   _ __  _   _
 | '_ \| '_ \ / _ \| '_ \ / _ \ | '_ \| | | |
 | |_) | | | | (_) | | | | (_) || |_) | |_| |
 | .__/|_| |_|\___/|_| |_|\___(_) .__/ \__, |
 |_|                            |_|    |___/
                                     1.10.10

Python version 2.7.12
Spglib version 1.9.2
Mesh sampling mode
Settings:
  Sampling mesh: [9 9 4]
  Supercell: [2 2 2]
Spacegroup: Cmcm (63)
Computing force constants...
Number of irreducible q-points on sampling mesh: 50/324
Calculating thermal properties...
#      T [K]      F [kJ/mol]    S [J/K/mol]  C_v [J/K/mol]     E [kJ/mol]
     700.000      -3.6558109     64.4551288     50.7622407     41.4627792
     710.000      -4.3039736     65.1759550     50.8720936     41.9709545
     720.000      -4.9593015     65.8882062     50.9777285     42.4802070
     730.000      -5.6217097     66.5920622     51.0793542     42.9904957
     740.000      -6.2911153     67.2876982     51.1771671     43.5017814
     750.000      -6.9674369     67.9752850     51.2713520     44.0140269
     760.000      -7.6505947     68.6549890     51.3620829     44.5271969
     770.000      -8.3405109     69.3269721     51.4495237     45.0412576
     780.000      -9.0371090     69.9913922     51.5338287     45.5561769
     790.000      -9.7403140     70.6484029     51.6151436     46.0719242
     800.000     -10.4500528     71.2981539     51.6936059     46.5884703
     810.000     -11.1662534     71.9407910     51.7693453     47.1057873
     820.000     -11.8888454     72.5764560     51.8424845     47.6238485
     830.000     -12.6177597     73.2052873     51.9131393     48.1426287
     840.000     -13.3529288     73.8274193     51.9814193     48.6621034
     850.000     -14.0942862     74.4429832     52.0474284     49.1822495
     860.000     -14.8417670     75.0521067     52.1112646     49.7030447
     870.000     -15.5953073     75.6549140     52.1730210     50.2244678
     880.000     -16.3548446     76.2515263     52.2327858     50.7464985
     890.000     -17.1203176     76.8420616     52.2906426     51.2691172
     900.000     -17.8916660     77.4266347     52.3466708     51.7923053
     910.000     -18.6688308     78.0053578     52.4009457     52.3160448
     920.000     -19.4517540     78.5783398     52.4535387     52.8403186
     930.000     -20.2403788     79.1456871     52.5045179     53.3651102
     940.000     -21.0346493     79.7075033     52.5539479     53.8904038
     950.000     -21.8345108     80.2638894     52.6018900     54.4161842
     960.000     -22.6399093     80.8149439     52.6484028     54.9424368
     970.000     -23.4507922     81.3607627     52.6935419     55.4691476
     980.000     -24.2671074     81.9014395     52.7373603     55.9963032
     990.000     -25.0888041     82.4370654     52.7799085     56.5238906
    1000.000     -25.9158322     82.9677296     52.8212347     57.0518973
                 _
   ___ _ __   __| |
  / _ \ '_ \ / _` |
 |  __/ | | | (_| |
  \___|_| |_|\__,_|

