        _
  _ __ | |__   ___  _ __   ___   _ __  _   _
 | '_ \| '_ \ / _ \| '_ \ / _ \ | '_ \| | | |
 | |_) | | | | (_) | | | | (_) || |_) | |_| |
 | .__/|_| |_|\___/|_| |_|\___(_) .__/ \__, |
 |_|                            |_|    |___/
                                     1.10.10

Python version 2.7.12
Spglib version 1.9.2
Mesh sampling mode
Settings:
  Sampling mesh: [9 9 4]
  Supercell: [2 2 2]
Spacegroup: Cmcm (63)
Computing force constants...
Number of irreducible q-points on sampling mesh: 50/324
Calculating thermal properties...
#      T [K]      F [kJ/mol]    S [J/K/mol]  C_v [J/K/mol]     E [kJ/mol]
     910.000      32.6465400     84.4211840     81.7864516    109.4698175
     920.000      31.7978450     85.3167829     82.1057878    110.2892853
     930.000      30.9402253     86.2061096     82.4173177    111.1119072
     940.000      30.0737435     87.0892158     82.7212704    111.9376064
     950.000      29.1984615     87.9661543     83.0178673    112.7663081
     960.000      28.3144408     88.8369782     83.3073231    113.5979399
     970.000      27.4217422     89.7017415     83.5898458    114.4324314
     980.000      26.5204260     90.5604984     83.8656364    115.2697144
     990.000      25.6105520     91.4133034     84.1348900    116.1097224
    1000.000      24.6921796     92.2602114     84.3977952    116.9523910
                 _
   ___ _ __   __| |
  / _ \ '_ \ / _` |
 |  __/ | | | (_| |
  \___|_| |_|\__,_|

